date,product_line,step,device,channel,users,source
2026-07-27,auto,view_item,mobile,paid_social,82,dummy
2026-07-27,auto,add_to_cart,mobile,paid_social,29,dummy
2026-07-27,auto,begin_checkout,mobile,paid_social,8,dummy
2026-07-27,auto,add_payment_info,mobile,paid_social,5,dummy
2026-07-27,auto,purchase,mobile,paid_social,5,dummy
2026-07-27,auto,page_view,mobile,affiliate,302,dummy
2026-07-27,auto,view_item,mobile,affiliate,111,dummy
2026-07-27,auto,add_to_cart,mobile,affiliate,43,dummy
2026-07-27,auto,begin_checkout,mobile,affiliate,15,dummy
2026-07-27,auto,add_payment_info,mobile,affiliate,10,dummy
2026-07-27,auto,purchase,mobile,affiliate,9,dummy
2026-07-27,auto,page_view,mobile,referral,169,dummy
2026-07-27,auto,view_item,mobile,referral,62,dummy
2026-07-27,auto,add_to_cart,mobile,referral,30,dummy
2026-07-27,auto,begin_checkout,mobile,referral,6,dummy
2026-07-27,auto,add_payment_info,mobile,referral,2,dummy
2026-07-27,auto,purchase,mobile,referral,1,dummy
2026-07-27,auto,page_view,desktop,sea,517,dummy
2026-07-27,auto,view_item,desktop,sea,294,dummy
2026-07-27,auto,add_to_cart,desktop,sea,95,dummy
2026-07-27,auto,begin_checkout,desktop,sea,29,dummy
2026-07-27,auto,add_payment_info,desktop,sea,21,dummy
2026-07-27,auto,purchase,desktop,sea,19,dummy
2026-07-27,auto,page_view,desktop,seo,428,dummy
2026-07-27,auto,view_item,desktop,seo,234,dummy
2026-07-27,auto,add_to_cart,desktop,seo,96,dummy
2026-07-27,auto,begin_checkout,desktop,seo,26,dummy
2026-07-27,auto,add_payment_info,desktop,seo,20,dummy
2026-07-27,auto,purchase,desktop,seo,15,dummy
2026-07-27,auto,page_view,desktop,direct,268,dummy
2026-07-27,auto,view_item,desktop,direct,151,dummy
2026-07-27,auto,add_to_cart,desktop,direct,74,dummy
2026-07-27,auto,begin_checkout,desktop,direct,32,dummy
2026-07-27,auto,add_payment_info,desktop,direct,21,dummy
2026-07-27,auto,purchase,desktop,direct,17,dummy
2026-07-27,auto,page_view,desktop,email,120,dummy
2026-07-27,auto,view_item,desktop,email,58,dummy
2026-07-27,auto,add_to_cart,desktop,email,30,dummy
2026-07-27,auto,begin_checkout,desktop,email,9,dummy
2026-07-27,auto,add_payment_info,desktop,email,6,dummy
2026-07-27,auto,purchase,desktop,email,6,dummy
2026-07-27,auto,page_view,desktop,paid_social,101,dummy
2026-07-27,auto,view_item,desktop,paid_social,56,dummy
2026-07-27,auto,add_to_cart,desktop,paid_social,23,dummy
2026-07-27,auto,begin_checkout,desktop,paid_social,8,dummy
2026-07-27,auto,add_payment_info,desktop,paid_social,4,dummy
2026-07-27,auto,purchase,desktop,paid_social,3,dummy
2026-07-27,auto,page_view,desktop,affiliate,173,dummy
2026-07-27,auto,view_item,desktop,affiliate,98,dummy
2026-07-27,auto,add_to_cart,desktop,affiliate,47,dummy
2026-07-27,auto,begin_checkout,desktop,affiliate,14,dummy
2026-07-27,auto,add_payment_info,desktop,affiliate,9,dummy
2026-07-27,auto,purchase,desktop,affiliate,5,dummy
2026-07-27,auto,page_view,desktop,referral,88,dummy
2026-07-27,auto,view_item,desktop,referral,45,dummy
2026-07-27,auto,add_to_cart,desktop,referral,18,dummy
2026-07-27,auto,begin_checkout,desktop,referral,4,dummy
2026-07-27,auto,add_payment_info,desktop,referral,2,dummy
2026-07-27,auto,purchase,desktop,referral,1,dummy
2026-07-27,auto,page_view,tablet,sea,110,dummy
2026-07-27,auto,view_item,tablet,sea,59,dummy
2026-07-27,auto,add_to_cart,tablet,sea,17,dummy
2026-07-27,auto,begin_checkout,tablet,sea,3,dummy
2026-07-27,auto,add_payment_info,tablet,sea,2,dummy
2026-07-27,auto,purchase,tablet,sea,2,dummy
2026-07-27,auto,page_view,tablet,seo,86,dummy
2026-07-27,auto,view_item,tablet,seo,41,dummy
2026-07-27,auto,add_to_cart,tablet,seo,16,dummy
2026-07-27,auto,begin_checkout,tablet,seo,7,dummy
2026-07-27,auto,add_payment_info,tablet,seo,5,dummy
2026-07-27,auto,purchase,tablet,seo,3,dummy
2026-07-27,auto,page_view,tablet,direct,56,dummy
2026-07-27,auto,view_item,tablet,direct,36,dummy
2026-07-27,auto,add_to_cart,tablet,direct,13,dummy
2026-07-27,auto,begin_checkout,tablet,direct,4,dummy
2026-07-27,auto,add_payment_info,tablet,direct,1,dummy
2026-07-27,auto,purchase,tablet,direct,0,dummy
2026-07-27,auto,page_view,tablet,email,30,dummy
2026-07-27,auto,view_item,tablet,email,14,dummy
2026-07-27,auto,add_to_cart,tablet,email,7,dummy
2026-07-27,auto,begin_checkout,tablet,email,2,dummy
2026-07-27,auto,add_payment_info,tablet,email,2,dummy
2026-07-27,auto,purchase,tablet,email,2,dummy
2026-07-27,auto,page_view,tablet,paid_social,26,dummy
2026-07-27,auto,view_item,tablet,paid_social,16,dummy
2026-07-27,auto,add_to_cart,tablet,paid_social,7,dummy
2026-07-27,auto,begin_checkout,tablet,paid_social,3,dummy
2026-07-27,auto,add_payment_info,tablet,paid_social,3,dummy
2026-07-27,auto,purchase,tablet,paid_social,3,dummy
2026-07-27,auto,page_view,tablet,affiliate,37,dummy
2026-07-27,auto,view_item,tablet,affiliate,16,dummy
2026-07-27,auto,add_to_cart,tablet,affiliate,7,dummy
2026-07-27,auto,begin_checkout,tablet,affiliate,3,dummy
2026-07-27,auto,add_payment_info,tablet,affiliate,1,dummy
2026-07-27,auto,purchase,tablet,affiliate,1,dummy
2026-07-27,auto,page_view,tablet,referral,13,dummy
2026-07-27,auto,view_item,tablet,referral,7,dummy
2026-07-27,auto,add_to_cart,tablet,referral,3,dummy
2026-07-27,auto,begin_checkout,tablet,referral,1,dummy
2026-07-27,auto,add_payment_info,tablet,referral,0,dummy
2026-07-27,auto,purchase,tablet,referral,0,dummy
2026-07-28,auto,page_view,mobile,sea,920,dummy
2026-07-28,auto,view_item,mobile,sea,371,dummy
2026-07-28,auto,add_to_cart,mobile,sea,113,dummy
2026-07-28,auto,begin_checkout,mobile,sea,32,dummy
2026-07-28,auto,add_payment_info,mobile,sea,17,dummy
2026-07-28,auto,purchase,mobile,sea,14,dummy
2026-07-28,auto,page_view,mobile,seo,700,dummy
2026-07-28,auto,view_item,mobile,seo,274,dummy
2026-07-28,auto,add_to_cart,mobile,seo,115,dummy
2026-07-28,auto,begin_checkout,mobile,seo,24,dummy
2026-07-28,auto,add_payment_info,mobile,seo,17,dummy
2026-07-28,auto,purchase,mobile,seo,15,dummy
2026-07-28,auto,page_view,mobile,direct,457,dummy
2026-07-28,auto,view_item,mobile,direct,170,dummy
2026-07-28,auto,add_to_cart,mobile,direct,74,dummy
2026-07-28,auto,begin_checkout,mobile,direct,22,dummy
2026-07-28,auto,add_payment_info,mobile,direct,15,dummy
2026-07-28,auto,purchase,mobile,direct,14,dummy
2026-07-28,auto,page_view,mobile,email,220,dummy
2026-07-28,auto,view_item,mobile,email,94,dummy
2026-07-28,auto,add_to_cart,mobile,email,38,dummy
2026-07-28,auto,begin_checkout,mobile,email,13,dummy
2026-07-28,auto,add_payment_info,mobile,email,10,dummy
2026-07-28,auto,purchase,mobile,email,6,dummy
2026-07-28,auto,page_view,mobile,paid_social,230,dummy
2026-07-28,auto,view_item,mobile,paid_social,81,dummy
2026-07-28,auto,add_to_cart,mobile,paid_social,39,dummy
2026-07-28,auto,begin_checkout,mobile,paid_social,10,dummy
2026-07-28,auto,add_payment_info,mobile,paid_social,7,dummy
2026-07-28,auto,purchase,mobile,paid_social,6,dummy
2026-07-28,auto,page_view,mobile,affiliate,282,dummy
2026-07-28,auto,view_item,mobile,affiliate,111,dummy
2026-07-28,auto,add_to_cart,mobile,affiliate,39,dummy
2026-07-28,auto,begin_checkout,mobile,affiliate,15,dummy
2026-07-28,auto,add_payment_info,mobile,affiliate,11,dummy
2026-07-28,auto,purchase,mobile,affiliate,9,dummy
2026-07-28,auto,page_view,mobile,referral,132,dummy
2026-07-28,auto,view_item,mobile,referral,57,dummy
2026-07-28,auto,add_to_cart,mobile,referral,28,dummy
2026-07-28,auto,begin_checkout,mobile,referral,7,dummy
2026-07-28,auto,add_payment_info,mobile,referral,6,dummy
2026-07-28,auto,purchase,mobile,referral,5,dummy
2026-07-28,auto,page_view,desktop,sea,510,dummy
2026-07-28,auto,view_item,desktop,sea,274,dummy
2026-07-28,auto,add_to_cart,desktop,sea,87,dummy
2026-07-28,auto,begin_checkout,desktop,sea,35,dummy
2026-07-28,auto,add_payment_info,desktop,sea,26,dummy
2026-07-28,auto,purchase,desktop,sea,20,dummy
2026-07-28,auto,page_view,desktop,seo,419,dummy
2026-07-28,auto,view_item,desktop,seo,241,dummy
2026-07-28,auto,add_to_cart,desktop,seo,110,dummy
2026-07-28,auto,begin_checkout,desktop,seo,27,dummy
2026-07-28,auto,add_payment_info,desktop,seo,18,dummy
2026-07-28,auto,purchase,desktop,seo,17,dummy
2026-07-28,auto,page_view,desktop,direct,245,dummy
2026-07-28,auto,view_item,desktop,direct,139,dummy
2026-07-28,auto,add_to_cart,desktop,direct,62,dummy
2026-07-28,auto,begin_checkout,desktop,direct,18,dummy
2026-07-28,auto,add_payment_info,desktop,direct,15,dummy
2026-07-28,auto,purchase,desktop,direct,14,dummy
2026-07-28,auto,page_view,desktop,email,130,dummy
2026-07-28,auto,view_item,desktop,email,70,dummy
2026-07-28,auto,add_to_cart,desktop,email,34,dummy
2026-07-28,auto,begin_checkout,desktop,email,8,dummy
2026-07-28,auto,add_payment_info,desktop,email,6,dummy
2026-07-28,auto,purchase,desktop,email,5,dummy
2026-07-28,auto,page_view,desktop,paid_social,117,dummy
2026-07-28,auto,view_item,desktop,paid_social,61,dummy
2026-07-28,auto,add_to_cart,desktop,paid_social,19,dummy
2026-07-28,auto,begin_checkout,desktop,paid_social,9,dummy
2026-07-28,auto,add_payment_info,desktop,paid_social,6,dummy
2026-07-28,auto,purchase,desktop,paid_social,4,dummy
2026-07-28,auto,page_view,desktop,affiliate,183,dummy
2026-07-28,auto,view_item,desktop,affiliate,94,dummy
2026-07-28,auto,add_to_cart,desktop,affiliate,39,dummy
2026-07-28,auto,begin_checkout,desktop,affiliate,12,dummy
2026-07-28,auto,add_payment_info,desktop,affiliate,6,dummy
2026-07-28,auto,purchase,desktop,affiliate,5,dummy
2026-07-28,auto,page_view,desktop,referral,75,dummy
2026-07-28,auto,view_item,desktop,referral,44,dummy
2026-07-28,auto,add_to_cart,desktop,referral,25,dummy
2026-07-28,auto,begin_checkout,desktop,referral,9,dummy
2026-07-28,auto,add_payment_info,desktop,referral,6,dummy
2026-07-28,auto,purchase,desktop,referral,4,dummy
2026-07-28,auto,page_view,tablet,sea,114,dummy
2026-07-28,auto,view_item,tablet,sea,58,dummy
2026-07-28,auto,add_to_cart,tablet,sea,18,dummy
2026-07-28,auto,begin_checkout,tablet,sea,5,dummy
2026-07-28,auto,add_payment_info,tablet,sea,3,dummy
2026-07-28,auto,purchase,tablet,sea,3,dummy
2026-07-28,auto,page_view,tablet,seo,95,dummy
2026-07-28,auto,view_item,tablet,seo,48,dummy
2026-07-28,auto,add_to_cart,tablet,seo,19,dummy
2026-07-28,auto,begin_checkout,tablet,seo,4,dummy
2026-07-28,auto,add_payment_info,tablet,seo,3,dummy
2026-07-28,auto,purchase,tablet,seo,2,dummy
2026-07-28,auto,page_view,tablet,direct,51,dummy
2026-07-28,auto,view_item,tablet,direct,22,dummy
2026-07-28,auto,add_to_cart,tablet,direct,8,dummy
2026-07-28,auto,begin_checkout,tablet,direct,4,dummy
2026-07-28,auto,add_payment_info,tablet,direct,3,dummy
2026-07-28,auto,purchase,tablet,direct,1,dummy
2026-07-28,auto,page_view,tablet,email,27,dummy
2026-07-28,auto,view_item,tablet,email,13,dummy
2026-07-28,auto,add_to_cart,tablet,email,8,dummy
2026-07-28,auto,begin_checkout,tablet,email,1,dummy
2026-07-28,auto,add_payment_info,tablet,email,1,dummy
2026-07-28,auto,purchase,tablet,email,1,dummy
2026-07-28,auto,page_view,tablet,paid_social,22,dummy
2026-07-28,auto,view_item,tablet,paid_social,12,dummy
2026-07-28,auto,add_to_cart,tablet,paid_social,6,dummy
2026-07-28,auto,begin_checkout,tablet,paid_social,3,dummy
2026-07-28,auto,add_payment_info,tablet,paid_social,0,dummy
2026-07-28,auto,purchase,tablet,paid_social,0,dummy
2026-07-28,auto,page_view,tablet,affiliate,28,dummy
2026-07-28,auto,view_item,tablet,affiliate,9,dummy
2026-07-28,auto,add_to_cart,tablet,affiliate,2,dummy
2026-07-28,auto,begin_checkout,tablet,affiliate,2,dummy
2026-07-28,auto,add_payment_info,tablet,affiliate,1,dummy
2026-07-28,auto,purchase,tablet,affiliate,1,dummy
2026-07-28,auto,page_view,tablet,referral,16,dummy
2026-07-28,auto,view_item,tablet,referral,9,dummy
2026-07-28,auto,add_to_cart,tablet,referral,3,dummy
2026-07-28,auto,begin_checkout,tablet,referral,1,dummy
2026-07-28,auto,add_payment_info,tablet,referral,0,dummy
2026-07-28,auto,purchase,tablet,referral,0,dummy
2026-07-29,auto,page_view,mobile,sea,905,dummy
2026-07-29,auto,view_item,mobile,sea,356,dummy
2026-07-29,auto,add_to_cart,mobile,sea,111,dummy
2026-07-29,auto,begin_checkout,mobile,sea,33,dummy
2026-07-29,auto,add_payment_info,mobile,sea,19,dummy
2026-07-29,auto,purchase,mobile,sea,16,dummy
2026-07-29,auto,page_view,mobile,seo,758,dummy
2026-07-29,auto,view_item,mobile,seo,272,dummy
2026-07-29,auto,add_to_cart,mobile,seo,116,dummy
2026-07-29,auto,begin_checkout,mobile,seo,36,dummy
2026-07-29,auto,add_payment_info,mobile,seo,26,dummy
2026-07-29,auto,purchase,mobile,seo,22,dummy
2026-07-29,auto,page_view,mobile,direct,443,dummy
2026-07-29,auto,view_item,mobile,direct,176,dummy
2026-07-29,auto,add_to_cart,mobile,direct,82,dummy
2026-07-29,auto,begin_checkout,mobile,direct,24,dummy
2026-07-29,auto,add_payment_info,mobile,direct,16,dummy
2026-07-29,auto,purchase,mobile,direct,11,dummy
2026-07-29,auto,page_view,mobile,email,247,dummy
2026-07-29,auto,view_item,mobile,email,81,dummy
2026-07-29,auto,add_to_cart,mobile,email,29,dummy
2026-07-29,auto,begin_checkout,mobile,email,12,dummy
2026-07-29,auto,add_payment_info,mobile,email,8,dummy
2026-07-29,auto,purchase,mobile,email,7,dummy
2026-07-29,auto,page_view,mobile,paid_social,216,dummy
2026-07-29,auto,view_item,mobile,paid_social,82,dummy
2026-07-29,auto,add_to_cart,mobile,paid_social,30,dummy
2026-07-29,auto,begin_checkout,mobile,paid_social,9,dummy
2026-07-29,auto,add_payment_info,mobile,paid_social,8,dummy
2026-07-29,auto,purchase,mobile,paid_social,6,dummy
2026-07-29,auto,page_view,mobile,affiliate,291,dummy
2026-07-29,auto,view_item,mobile,affiliate,114,dummy
2026-07-29,auto,add_to_cart,mobile,affiliate,44,dummy
2026-07-29,auto,begin_checkout,mobile,affiliate,11,dummy
2026-07-29,auto,add_payment_info,mobile,affiliate,4,dummy
2026-07-29,auto,purchase,mobile,affiliate,3,dummy
2026-07-29,auto,page_view,mobile,referral,153,dummy
2026-07-29,auto,view_item,mobile,referral,49,dummy
2026-07-29,auto,add_to_cart,mobile,referral,23,dummy
2026-07-29,auto,begin_checkout,mobile,referral,6,dummy
2026-07-29,auto,add_payment_info,mobile,referral,4,dummy
2026-07-29,auto,purchase,mobile,referral,4,dummy
2026-07-29,auto,page_view,desktop,sea,494,dummy
2026-07-29,auto,view_item,desktop,sea,268,dummy
2026-07-29,auto,add_to_cart,desktop,sea,84,dummy
2026-07-29,auto,begin_checkout,desktop,sea,22,dummy
2026-07-29,auto,add_payment_info,desktop,sea,17,dummy
2026-07-29,auto,purchase,desktop,sea,10,dummy
2026-07-29,auto,page_view,desktop,seo,412,dummy
2026-07-29,auto,view_item,desktop,seo,236,dummy
2026-07-29,auto,add_to_cart,desktop,seo,107,dummy
2026-07-29,auto,begin_checkout,desktop,seo,36,dummy
2026-07-29,auto,add_payment_info,desktop,seo,26,dummy
2026-07-29,auto,purchase,desktop,seo,21,dummy
2026-07-29,auto,page_view,desktop,direct,273,dummy
2026-07-29,auto,view_item,desktop,direct,156,dummy
2026-07-29,auto,add_to_cart,desktop,direct,72,dummy
2026-07-29,auto,begin_checkout,desktop,direct,28,dummy
2026-07-29,auto,add_payment_info,desktop,direct,16,dummy
2026-07-29,auto,purchase,desktop,direct,15,dummy
2026-07-29,auto,page_view,desktop,email,140,dummy
2026-07-29,auto,view_item,desktop,email,70,dummy
2026-07-29,auto,add_to_cart,desktop,email,28,dummy
2026-07-29,auto,begin_checkout,desktop,email,9,dummy
2026-07-29,auto,add_payment_info,desktop,email,5,dummy
2026-07-29,auto,purchase,desktop,email,5,dummy
2026-07-29,auto,page_view,desktop,paid_social,114,dummy
2026-07-29,auto,view_item,desktop,paid_social,64,dummy
2026-07-29,auto,add_to_cart,desktop,paid_social,19,dummy
2026-07-29,auto,begin_checkout,desktop,paid_social,4,dummy
2026-07-29,auto,add_payment_info,desktop,paid_social,2,dummy
2026-07-29,auto,purchase,desktop,paid_social,2,dummy
2026-07-29,auto,page_view,desktop,affiliate,174,dummy
2026-07-29,auto,view_item,desktop,affiliate,89,dummy
2026-07-29,auto,add_to_cart,desktop,affiliate,46,dummy
2026-07-29,auto,begin_checkout,desktop,affiliate,12,dummy
2026-07-29,auto,add_payment_info,desktop,affiliate,7,dummy
2026-07-29,auto,purchase,desktop,affiliate,7,dummy
2026-07-29,auto,page_view,desktop,referral,76,dummy
2026-07-29,auto,view_item,desktop,referral,46,dummy
2026-07-29,auto,add_to_cart,desktop,referral,22,dummy
2026-07-29,auto,begin_checkout,desktop,referral,8,dummy
2026-07-29,auto,add_payment_info,desktop,referral,5,dummy
2026-07-29,auto,purchase,desktop,referral,4,dummy
2026-07-29,auto,page_view,tablet,sea,118,dummy
2026-07-29,auto,view_item,tablet,sea,61,dummy
2026-07-29,auto,add_to_cart,tablet,sea,23,dummy
2026-07-29,auto,begin_checkout,tablet,sea,2,dummy
2026-07-29,auto,add_payment_info,tablet,sea,0,dummy
2026-07-29,auto,purchase,tablet,sea,0,dummy
2026-07-29,auto,page_view,tablet,seo,83,dummy
2026-07-29,auto,view_item,tablet,seo,37,dummy
2026-07-29,auto,add_to_cart,tablet,seo,15,dummy
2026-07-29,auto,begin_checkout,tablet,seo,3,dummy
2026-07-29,auto,add_payment_info,tablet,seo,1,dummy
2026-07-29,auto,purchase,tablet,seo,0,dummy
2026-07-29,auto,page_view,tablet,direct,52,dummy
2026-07-29,auto,view_item,tablet,direct,36,dummy
2026-07-29,auto,add_to_cart,tablet,direct,19,dummy
2026-07-29,auto,begin_checkout,tablet,direct,4,dummy
2026-07-29,auto,add_payment_info,tablet,direct,4,dummy
2026-07-29,auto,purchase,tablet,direct,3,dummy
2026-07-29,auto,page_view,tablet,email,30,dummy
2026-07-29,auto,view_item,tablet,email,18,dummy
2026-07-29,auto,add_to_cart,tablet,email,10,dummy
2026-07-29,auto,begin_checkout,tablet,email,5,dummy
2026-07-29,auto,add_payment_info,tablet,email,3,dummy
2026-07-29,auto,purchase,tablet,email,1,dummy
2026-07-29,auto,page_view,tablet,paid_social,33,dummy
2026-07-29,auto,view_item,tablet,paid_social,16,dummy
2026-07-29,auto,add_to_cart,tablet,paid_social,2,dummy
2026-07-29,auto,begin_checkout,tablet,paid_social,0,dummy
2026-07-29,auto,add_payment_info,tablet,paid_social,0,dummy
2026-07-29,auto,purchase,tablet,paid_social,0,dummy
2026-07-29,auto,page_view,tablet,affiliate,37,dummy
2026-07-29,auto,view_item,tablet,affiliate,13,dummy
2026-07-29,auto,add_to_cart,tablet,affiliate,8,dummy
2026-07-29,auto,begin_checkout,tablet,affiliate,0,dummy
2026-07-29,auto,add_payment_info,tablet,affiliate,0,dummy
2026-07-29,auto,purchase,tablet,affiliate,0,dummy
2026-07-29,auto,page_view,tablet,referral,16,dummy
2026-07-29,auto,view_item,tablet,referral,9,dummy
2026-07-29,auto,add_to_cart,tablet,referral,4,dummy
2026-07-29,auto,begin_checkout,tablet,referral,1,dummy
2026-07-29,auto,add_payment_info,tablet,referral,1,dummy
2026-07-29,auto,purchase,tablet,referral,0,dummy
2026-07-30,auto,page_view,mobile,sea,903,dummy
2026-07-30,auto,view_item,mobile,sea,344,dummy
2026-07-30,auto,add_to_cart,mobile,sea,118,dummy
2026-07-30,auto,begin_checkout,mobile,sea,24,dummy
2026-07-30,auto,add_payment_info,mobile,sea,14,dummy
2026-07-30,auto,purchase,mobile,sea,12,dummy
2026-07-30,auto,page_view,mobile,seo,739,dummy
2026-07-30,auto,view_item,mobile,seo,255,dummy
2026-07-30,auto,add_to_cart,mobile,seo,110,dummy
2026-07-30,auto,begin_checkout,mobile,seo,29,dummy
2026-07-30,auto,add_payment_info,mobile,seo,12,dummy
2026-07-30,auto,purchase,mobile,seo,11,dummy
2026-07-30,auto,page_view,mobile,direct,446,dummy
2026-07-30,auto,view_item,mobile,direct,172,dummy
2026-07-30,auto,add_to_cart,mobile,direct,68,dummy
2026-07-30,auto,begin_checkout,mobile,direct,19,dummy
2026-07-30,auto,add_payment_info,mobile,direct,13,dummy
2026-07-30,auto,purchase,mobile,direct,11,dummy
2026-07-30,auto,page_view,mobile,email,232,dummy
2026-07-30,auto,view_item,mobile,email,94,dummy
2026-07-30,auto,add_to_cart,mobile,email,47,dummy
2026-07-30,auto,begin_checkout,mobile,email,15,dummy
2026-07-30,auto,add_payment_info,mobile,email,12,dummy
2026-07-30,auto,purchase,mobile,email,11,dummy
2026-07-30,auto,page_view,mobile,paid_social,218,dummy
2026-07-30,auto,view_item,mobile,paid_social,86,dummy
2026-07-30,auto,add_to_cart,mobile,paid_social,31,dummy
2026-07-30,auto,begin_checkout,mobile,paid_social,8,dummy
2026-07-30,auto,add_payment_info,mobile,paid_social,5,dummy
2026-07-30,auto,purchase,mobile,paid_social,4,dummy
2026-07-30,auto,page_view,mobile,affiliate,286,dummy
2026-07-30,auto,view_item,mobile,affiliate,103,dummy
2026-07-30,auto,add_to_cart,mobile,affiliate,54,dummy
2026-07-30,auto,begin_checkout,mobile,affiliate,20,dummy
